borrower_id,business_name,gstin,sector,cluster,turnover_band,language,base_monthly_turnover,gst_filed_on_time_pct,gst_avg_declared_turnover,gst_max_declared_turnover,gst_min_declared_turnover,gst_avg_delay_days,upi_avg_monthly_inflow,upi_inflow_trend_pct,upi_avg_txn_count,eway_avg_dispatch_count,eway_dispatch_momentum_pct,eway_avg_dispatch_value,aa_avg_monthly_credit,aa_avg_monthly_debit,aa_avg_closing_balance,aa_net_monthly_flow,aa_bounce_count_6m,bureau_has_file,bureau_score,cash_flow_score,risk_band,sanctioned_limit,interest_rate_pct,processing_fee_pct,apr_pct
629,Chaudhary Spice Traders #629,07ABCDE1629F1Z8,Trading,Gujarat - Morbi,< Rs 40L,Hindi,2569157,83.3,2577346,3091143,1942202,2.2,2435669,-14.0,548,197.0,-38.6,1583718,2156620,1930979,852401,225641,0,False,,65.7,B,5138000.0,18.0,1.5,19.5
630,Mehta Agri Traders #630,07ABCDE1630F1Z0,Trading,Gujarat - Morbi,< Rs 40L,Marwari,1086722,75.0,1200235,1349544,1014044,2.5,1165290,-0.5,699,140.3,-88.8,662217,832904,979425,128511,-146521,2,True,,52.5,C,1087000.0,24.0,2.0,26.0
631,Pillai Grains #631,07ABCDE1631F1Z1,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,Hindi,3073269,66.7,2828339,3655836,2317892,4.8,2925725,2.5,702,136.2,-8.3,2038291,2969016,2146742,893462,822274,0,True,658,66.8,B,6147000.0,18.0,1.5,19.5
632,Desai Agri Traders #632,07ABCDE1632F1Z2,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 3-5Cr,Gujarati,1132115,100.0,1179402,1414519,997989,0.0,1164049,-44.9,754,128.8,237.8,742330,714789,1010873,231782,-296084,0,False,654,64.6,C,1132000.0,24.0,2.0,26.0
633,Agarwal Plastics #633,07ABCDE1633F1Z3,Micro-Manufacturing,UP - Moradabad,< Rs 40L,Hindi,1447420,91.7,1375275,1733415,1095372,0.2,1589509,-15.8,410,177.3,-10.6,971018,1122730,1269650,513969,-146920,1,False,720,60.0,C,1447000.0,24.0,2.0,26.0
634,Desai Kirana Wholesale #634,07ABCDE1634F1Z4,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,Marwari,3047346,91.7,3120154,3751922,2470848,1.5,3447505,0.4,611,130.0,-87.7,2372465,2205713,1989583,1000206,216130,0,True,,67.8,B,6095000.0,18.0,1.5,19.5
635,Agarwal Textiles #635,07ABCDE1635F1Z5,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 3-5Cr,Marwari,2499438,91.7,2471120,2943091,1897428,0.3,2541373,-18.8,593,151.2,2.6,1681273,1874346,1983731,800064,-109385,0,True,756,67.1,B,4999000.0,18.0,1.5,19.5
636,Bansal Packaging Co #636,07ABCDE1636F1Z6,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Gujarati,2168795,91.7,2384356,2706680,1921218,1.0,2188685,-16.9,864,115.2,-35.6,1635963,1937801,1211995,623546,725806,0,False,,71.6,B,4338000.0,18.0,1.5,19.5
637,Agarwal Packaging Co #637,07ABCDE1637F1Z7,Trading,UP - Moradabad,< Rs 40L,Marwari,810984,100.0,821290,998489,626964,0.0,739909,0.3,952,166.3,263.0,601541,598268,441660,228641,156608,0,True,,84.9,A,2433000.0,14.0,1.0,15.0
638,Yadav Metal Works #638,07ABCDE1638F1Z8,Trading,Gujarat - Morbi,Rs 3-5Cr,Gujarati,2959725,83.3,2868473,3621137,2287987,0.6,2912261,-17.8,572,116.5,9.5,2288589,2580851,2340658,521333,240193,0,True,,64.7,C,2960000.0,24.0,2.0,26.0
639,Chaudhary Plastics #639,07ABCDE1639F1Z0,Micro-Manufacturing,Gujarat - Morbi,< Rs 40L,Hindi,2985079,91.7,2888685,3562116,2253329,0.5,2777572,-5.6,856,201.2,68.1,2270623,1885684,1722868,770061,162816,0,False,,79.8,B,5970000.0,18.0,1.5,19.5
640,Patel Spice Traders #640,07ABCDE1640F1Z1,Micro-Manufacturing,Gujarat - Morbi,Rs 40L-1Cr,Hindi,1385491,91.7,1305350,1702212,1044626,0.1,1344975,-28.9,736,131.7,14.8,956062,1298673,1287781,176634,10892,0,False,,63.9,C,1385000.0,24.0,2.0,26.0
641,Bansal Cloth House #641,07ABCDE1641F1Z2,Trading,Gujarat - Morbi,< Rs 40L,Gujarati,2041679,91.7,2048073,2549732,1538212,0.1,1905479,8.4,624,180.7,-72.2,1398197,1679985,1804921,812936,-124936,0,False,,68.0,B,4083000.0,18.0,1.5,19.5
642,Agarwal Textiles #642,07ABCDE1642F1Z3,Trading,Rajasthan - Bhilwara,Rs 3-5Cr,Marwari,2713756,91.7,2794471,3366642,2102734,0.8,2712547,18.4,774,188.5,-74.3,1749258,2028906,2036273,1042557,-7367,0,True,740,73.5,B,5428000.0,18.0,1.5,19.5
643,Verma Textiles #643,07ABCDE1643F1Z4,Micro-Manufacturing,Rajasthan - Bhilwara,< Rs 40L,Marwari,1517758,91.7,1510233,1825966,1152572,0.8,1406337,43.8,716,203.2,-17.3,958524,1004246,1395348,423136,-391102,0,False,,75.1,B,3036000.0,18.0,1.5,19.5
644,Desai Fertilizer Depot #644,07ABCDE1644F1Z5,Micro-Manufacturing,Gujarat - Morbi,Rs 3-5Cr,Marwari,3435935,75.0,3183976,4159159,2587201,3.1,3426085,-35.0,439,234.3,-34.9,2736547,2136306,2527971,937563,-391665,0,True,,52.8,C,3436000.0,24.0,2.0,26.0
645,Jain Electricals #645,07ABCDE1645F1Z6,Micro-Manufacturing,Rajasthan - Bhilwara,< Rs 40L,Hindi,2628403,83.3,2698682,3121221,2033418,2.0,2772420,37.8,844,173.8,-79.3,1841902,1955263,2474293,559100,-519030,0,True,687,67.7,B,5257000.0,18.0,1.5,19.5
646,Iyer Timber Traders #646,07ABCDE1646F1Z7,Micro-Manufacturing,Rajasthan - Bhilwara,< Rs 40L,English,1774077,75.0,1931024,2201843,1585588,2.9,1789037,-40.3,669,115.3,355.0,1289796,1647362,933090,427493,714272,0,True,690,65.5,B,3548000.0,18.0,1.5,19.5
647,Agarwal Fertilizer Depot #647,07ABCDE1647F1Z8,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,Hindi,168383,91.7,170189,206344,126307,0.5,158065,20.3,568,164.3,130.9,110858,102680,140919,58347,-38239,0,False,650,72.8,B,337000.0,18.0,1.5,19.5
648,Malhotra Timber Traders #648,07ABCDE1648F1Z0,Trading,Rajasthan - Bhilwara,< Rs 40L,Gujarati,1539239,100.0,1621428,1841922,1193859,0.0,1474737,12.9,476,186.7,32.0,1078403,1350430,827829,295333,522601,1,False,721,77.0,B,3078000.0,18.0,1.5,19.5
649,Singh Steel Traders #649,07ABCDE1649F1Z1,Trading,UP - Moradabad,> Rs 5Cr,Marwari,606604,91.7,612594,751821,469016,1.6,577169,12.8,851,143.5,202.4,455518,370985,359304,241834,11681,0,False,784,79.2,B,1213000.0,18.0,1.5,19.5
650,Pillai Spice Traders #650,07ABCDE1650F1Z2,Trading,UP - Moradabad,< Rs 40L,Hindi,273910,91.7,278336,333417,205868,1.2,287145,-5.0,554,147.0,-67.2,195221,229731,156279,50850,73452,0,True,,67.5,B,548000.0,18.0,1.5,19.5
651,Sharma Light Engineering #651,07ABCDE1651F1Z3,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,Marwari,2488784,91.7,2593230,3041666,1944099,1.5,2454811,54.8,953,109.7,9.1,1853174,2330451,1735844,343494,594607,1,True,,80.3,A,7466000.0,14.0,1.0,15.0
652,Jain Kirana Wholesale #652,07ABCDE1652F1Z4,Micro-Manufacturing,Rajasthan - Bhilwara,> Rs 5Cr,Gujarati,2417073,66.7,2433237,2988798,1947207,3.9,2468135,-21.0,787,181.7,89.1,1716785,1773261,2065900,533134,-292639,0,False,768,64.5,C,2417000.0,24.0,2.0,26.0
653,Desai Timber Traders #653,07ABCDE1653F1Z5,Trading,Rajasthan - Bhilwara,> Rs 5Cr,Hindi,333171,91.7,342251,414640,275721,0.9,339677,9.3,670,163.5,82.9,208218,297154,188871,76091,108283,2,True,659,72.8,B,666000.0,18.0,1.5,19.5
654,Singh Grains #654,07ABCDE1654F1Z6,Trading,UP - Moradabad,Rs 3-5Cr,Gujarati,2526352,83.3,2672892,3085645,1900130,1.5,2363531,-1.7,799,214.7,1.3,1680495,1582229,1397262,627561,184967,0,True,,75.8,B,5053000.0,18.0,1.5,19.5
655,Desai Light Engineering #655,07ABCDE1655F1Z7,Micro-Manufacturing,Gujarat - Morbi,Rs 3-5Cr,Marwari,888800,91.7,870363,1099070,673209,1.2,831432,-2.1,742,105.0,-35.0,641014,709265,726334,167515,-17069,1,False,687,62.4,C,889000.0,24.0,2.0,26.0
656,Mehta Fertilizer Depot #656,07ABCDE1656F1Z8,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 1-3Cr,Hindi,2242480,91.7,2305842,2739292,1706284,1.3,2045923,-19.3,582,158.7,-79.5,1548154,1922481,1595093,609714,327388,0,True,716,65.2,B,4485000.0,18.0,1.5,19.5
657,Singh Ceramics #657,07ABCDE1657F1Z0,Trading,UP - Moradabad,Rs 3-5Cr,Marwari,2879050,83.3,2661535,3103359,2261660,1.4,3105037,7.0,564,175.2,-18.0,1963232,1759973,1472093,608366,287880,0,False,,73.6,B,5758000.0,18.0,1.5,19.5
658,Bansal Cloth House #658,07ABCDE1658F1Z1,Trading,UP - Moradabad,< Rs 40L,Marwari,902061,83.3,973247,1127010,694628,2.7,961777,7.4,714,163.7,-28.2,612210,876268,632209,306959,244059,1,True,742,71.7,B,1804000.0,18.0,1.5,19.5
659,Jain Food Processing #659,07ABCDE1659F1Z2,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,Marwari,2558084,91.7,2730386,3121860,2039775,0.3,2662282,11.1,592,145.0,118.5,1808422,2462783,2066033,799849,396750,2,False,748,73.7,B,5116000.0,18.0,1.5,19.5
660,Singh Hardware Store #660,07ABCDE1660F1Z3,Micro-Manufacturing,Rajasthan - Bhilwara,> Rs 5Cr,Hindi,1480682,83.3,1460601,1709604,1209715,1.8,1540373,49.8,714,102.5,-27.5,1076606,1271202,819356,161624,451846,0,True,,76.9,B,2961000.0,18.0,1.5,19.5
661,Rathi Electricals #661,07ABCDE1661F1Z4,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,Hindi,1298772,75.0,1256614,1473262,1024193,1.5,1337733,-28.2,772,145.0,-16.7,962988,875797,830926,318938,44871,0,False,,65.6,B,2598000.0,18.0,1.5,19.5
662,Kapoor Kirana Wholesale #662,07ABCDE1662F1Z5,Micro-Manufacturing,UP - Moradabad,Rs 3-5Cr,Gujarati,1500472,83.3,1430320,1769519,1125406,1.4,1395856,28.9,641,228.0,29.2,1031298,1194428,1099372,470615,95056,0,True,,80.2,A,4501000.0,14.0,1.0,15.0
663,Shah Agri Traders #663,07ABCDE1663F1Z6,Trading,UP - Moradabad,> Rs 5Cr,Hindi,2757687,91.7,2937286,3441914,2366206,0.6,2683123,60.4,569,160.0,-40.4,1939315,2517900,2198698,584933,319202,0,True,,77.4,B,5515000.0,18.0,1.5,19.5
664,Kapoor Grains #664,07ABCDE1664F1Z7,Trading,Rajasthan - Bhilwara,< Rs 40L,Gujarati,1679151,91.7,1722464,2098651,1348532,0.8,1825857,-15.7,581,174.7,-42.4,1208854,1194417,1572788,374061,-378371,2,False,737,54.1,C,1679000.0,24.0,2.0,26.0
665,Malhotra Fertilizer Depot #665,07ABCDE1665F1Z8,Trading,Gujarat - Morbi,Rs 1-3Cr,Gujarati,2763370,75.0,2741547,3357360,2153659,1.7,2667667,15.4,661,198.2,35.3,2016225,2597936,1587393,695944,1010543,0,True,,79.8,B,5527000.0,18.0,1.5,19.5
666,Pillai Light Engineering #666,07ABCDE1666F1Z0,Trading,Rajasthan - Bhilwara,> Rs 5Cr,English,2407409,66.7,2450068,2988402,1925510,4.9,2193170,-15.9,698,136.5,-36.8,1626332,1758078,1556947,618609,201131,3,False,,53.2,C,2407000.0,24.0,2.0,26.0
667,Sharma Electricals #667,07ABCDE1667F1Z1,Trading,Gujarat - Morbi,Rs 40L-1Cr,Hindi,2328487,100.0,2285376,2758015,1904566,0.0,2469866,53.2,733,218.5,35.6,1732235,1851197,1411916,539916,439281,0,False,,92.0,A,6985000.0,14.0,1.0,15.0
668,Sharma Light Engineering #668,07ABCDE1668F1Z2,Trading,Rajasthan - Bhilwara,> Rs 5Cr,Gujarati,3497450,100.0,3566282,4156320,2890977,0.0,3521709,11.5,705,148.0,576.7,2583930,3106353,2718773,423824,387580,0,True,746,78.7,B,6995000.0,18.0,1.5,19.5
669,Yadav Metal Works #669,07ABCDE1669F1Z3,Trading,UP - Moradabad,> Rs 5Cr,Hindi,3090620,100.0,3039696,3477256,2320547,0.0,3205893,21.3,531,240.0,20.0,1919710,1993980,1821246,709173,172734,1,True,756,78.4,B,6181000.0,18.0,1.5,19.5
670,Iyer Food Processing #670,07ABCDE1670F1Z4,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Hindi,3018689,66.7,2968635,3748266,2363190,3.4,2795179,9.1,704,182.2,910.3,2267618,2791574,1542185,499875,1249389,2,False,,69.2,B,6037000.0,18.0,1.5,19.5
671,Rathi Auto Parts #671,07ABCDE1671F1Z5,Micro-Manufacturing,UP - Moradabad,< Rs 40L,Gujarati,190617,83.3,194350,233981,150086,1.5,179368,-8.3,808,125.7,-62.3,129850,168525,131439,37673,37086,0,False,719,67.9,B,381000.0,18.0,1.5,19.5
672,Kapoor Light Engineering #672,07ABCDE1672F1Z6,Micro-Manufacturing,Gujarat - Morbi,Rs 1-3Cr,English,2941487,66.7,2837431,3612054,2315859,4.3,3046339,-12.2,501,125.8,-89.3,2062176,2684489,1768766,519767,915723,0,True,742,59.0,C,2941000.0,24.0,2.0,26.0
673,Verma Spice Traders #673,07ABCDE1673F1Z7,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 40L-1Cr,Hindi,396014,83.3,360264,444125,297444,3.3,387035,27.4,884,139.5,84.8,255731,314892,332032,50102,-17140,0,False,770,75.3,B,792000.0,18.0,1.5,19.5
674,Patel Plastics #674,07ABCDE1674F1Z8,Micro-Manufacturing,Rajasthan - Bhilwara,< Rs 40L,Hindi,1394001,83.3,1250664,1546573,1056182,2.8,1300483,-19.3,873,108.3,21.6,964516,1250699,979352,217384,271347,0,False,726,69.4,B,2788000.0,18.0,1.5,19.5
675,Chaudhary Cloth House #675,07ABCDE1675F1Z0,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,English,1778932,91.7,1785102,2088309,1357592,0.2,1796821,-20.5,931,100.8,-37.8,1215182,1479325,1026060,408405,453265,0,False,677,70.0,B,3558000.0,18.0,1.5,19.5
676,Reddy Cloth House #676,07ABCDE1676F1Z1,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 3-5Cr,English,197004,100.0,194280,242760,151232,0.0,207933,3.0,756,174.7,274.1,140834,141309,179290,37817,-37981,2,False,679,67.6,B,394000.0,18.0,1.5,19.5
677,Mehta Timber Traders #677,07ABCDE1677F1Z2,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,English,2466533,100.0,2325892,2801620,2052235,0.0,2559163,-31.6,585,234.5,-19.2,1549153,2098789,1880376,595019,218413,0,True,,68.6,B,4933000.0,18.0,1.5,19.5
678,Rathi Grains #678,07ABCDE1678F1Z3,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Hindi,2089850,75.0,2049106,2580952,1697308,2.6,2262974,34.4,831,169.0,-46.3,1369570,1416370,1162079,551934,254291,0,False,676,76.8,B,4180000.0,18.0,1.5,19.5
679,Agarwal Kirana Wholesale #679,07ABCDE1679F1Z4,Trading,Gujarat - Morbi,Rs 3-5Cr,Hindi,2993003,100.0,2838566,3632765,2301240,0.0,2850022,44.1,299,178.7,-60.2,2092205,2032354,2426418,664855,-394064,1,False,,66.0,B,5986000.0,18.0,1.5,19.5
680,Desai Electricals #680,07ABCDE1680F1Z5,Trading,Rajasthan - Bhilwara,> Rs 5Cr,English,2491536,83.3,2272906,3007121,1947708,1.2,2306827,-5.4,866,142.5,-31.0,1920028,2285022,2128310,732198,156712,0,False,713,69.7,B,4983000.0,18.0,1.5,19.5
681,Patel Cloth House #681,07ABCDE1681F1Z6,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,Hindi,1169098,91.7,1167259,1458433,901805,1.6,1052319,-16.0,618,206.7,-51.1,869903,916194,798789,363646,117405,3,False,734,58.3,C,1169000.0,24.0,2.0,26.0
682,Shah Metal Works #682,07ABCDE1682F1Z7,Trading,Rajasthan - Bhilwara,< Rs 40L,Hindi,1939472,100.0,1927394,2383652,1526803,0.0,1890686,18.3,810,170.0,86.4,1279828,1211967,1074940,472875,137027,0,True,800,87.2,A,5818000.0,14.0,1.0,15.0
683,Bansal Ceramics #683,07ABCDE1683F1Z8,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,Marwari,1132085,83.3,1128652,1390717,850509,1.6,1007155,2.5,906,175.8,26.9,720959,850434,889332,301783,-38898,3,True,650,62.3,C,1132000.0,24.0,2.0,26.0
684,Kapoor Spice Traders #684,07ABCDE1684F1Z0,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,Hindi,1031561,75.0,1038469,1267065,799868,2.2,1068396,-2.1,757,193.5,-17.5,728848,861898,717817,227022,144081,1,False,679,68.5,B,2063000.0,18.0,1.5,19.5
685,Iyer Plastics #685,07ABCDE1685F1Z1,Micro-Manufacturing,Rajasthan - Bhilwara,> Rs 5Cr,Gujarati,1359837,83.3,1242896,1657421,1058308,1.9,1397830,-22.9,885,166.0,180.7,1077083,1168018,906508,529621,261510,0,False,,75.9,B,2720000.0,18.0,1.5,19.5
686,Pillai Textiles #686,07ABCDE1686F1Z2,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 1-3Cr,Marwari,2582740,91.7,2551009,3128449,1975935,0.4,2795669,-21.0,803,164.3,-78.2,1945007,1856492,1918081,443727,-61589,0,True,723,63.6,C,2583000.0,24.0,2.0,26.0
687,Patel Plastics #687,07ABCDE1687F1Z3,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Marwari,1319528,83.3,1303393,1637258,1097259,1.3,1276585,35.7,754,171.7,23.5,1032242,1282754,1253442,321229,29312,1,True,712,74.9,B,2639000.0,18.0,1.5,19.5
688,Sharma Light Engineering #688,07ABCDE1688F1Z4,Micro-Manufacturing,Rajasthan - Bhilwara,> Rs 5Cr,Marwari,910411,91.7,946527,1109997,788612,0.8,833910,-21.2,761,185.5,-51.6,673062,880230,778797,251971,101433,1,False,732,66.1,B,1821000.0,18.0,1.5,19.5
689,Jain Timber Traders #689,07ABCDE1689F1Z5,Micro-Manufacturing,UP - Moradabad,Rs 40L-1Cr,Gujarati,2746237,91.7,2686937,3368126,2079699,0.2,2864932,-40.6,611,193.3,53.3,1829517,1663000,1469280,527486,193720,0,True,712,70.4,B,5492000.0,18.0,1.5,19.5
690,Sharma Grains #690,07ABCDE1690F1Z6,Trading,Gujarat - Morbi,Rs 1-3Cr,Hindi,2811443,83.3,2833337,3513128,2215594,1.0,3161503,-8.2,764,215.0,-78.9,1946281,2546827,2385729,671821,161098,0,False,731,67.9,B,5623000.0,18.0,1.5,19.5
691,Malhotra Grains #691,07ABCDE1691F1Z7,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Gujarati,3330172,91.7,3302619,3814168,2678539,1.2,3210788,-38.1,558,135.8,184.4,2650161,2991838,1903447,721016,1088391,0,False,,70.1,B,6660000.0,18.0,1.5,19.5
692,Malhotra Packaging Co #692,07ABCDE1692F1Z8,Micro-Manufacturing,Rajasthan - Bhilwara,< Rs 40L,Hindi,2695940,83.3,2770820,3348634,2349441,3.1,2776690,20.1,751,175.7,-5.7,1960223,1621386,1601764,396203,19622,0,False,764,73.7,B,5392000.0,18.0,1.5,19.5
693,Malhotra Kirana Wholesale #693,07ABCDE1693F1Z0,Trading,Gujarat - Morbi,Rs 40L-1Cr,Hindi,2937244,100.0,3000118,3665109,2271952,0.0,2741681,4.1,690,168.8,108.8,2064972,1840220,1507205,905592,333015,0,False,,81.7,A,8812000.0,14.0,1.0,15.0
694,Chaudhary Plastics #694,07ABCDE1694F1Z1,Trading,Gujarat - Morbi,< Rs 40L,Hindi,3021807,100.0,2926916,3760896,2323291,0.0,3116316,6.3,792,111.8,31.2,1984547,1960849,1671195,356539,289654,0,True,,76.7,B,6044000.0,18.0,1.5,19.5
695,Patel Timber Traders #695,07ABCDE1695F1Z2,Trading,Gujarat - Morbi,Rs 40L-1Cr,Gujarati,2063022,100.0,2041887,2444573,1610140,0.0,2158795,-26.7,675,174.0,85.0,1346264,1624515,1344880,482749,279635,0,True,724,75.8,B,4126000.0,18.0,1.5,19.5
696,Yadav Spice Traders #696,07ABCDE1696F1Z3,Trading,UP - Moradabad,< Rs 40L,Marwari,488347,91.7,462085,607757,373386,1.4,457515,-1.7,752,206.5,-5.6,340791,468871,458254,182572,10617,0,False,773,72.6,B,977000.0,18.0,1.5,19.5
697,Agarwal Kirana Wholesale #697,07ABCDE1697F1Z4,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,Marwari,3357927,91.7,3361337,4006631,2529476,1.3,3329741,10.6,634,79.7,-2.8,2464804,3285370,2779617,971619,505753,0,False,774,72.6,B,6716000.0,18.0,1.5,19.5
698,Pillai Timber Traders #698,07ABCDE1698F1Z5,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 1-3Cr,English,465838,91.7,511280,574029,417207,1.2,435344,-26.4,476,191.8,-32.8,293452,358584,314178,59767,44406,0,True,,63.2,C,466000.0,24.0,2.0,26.0
699,Iyer Hardware Store #699,07ABCDE1699F1Z6,Micro-Manufacturing,UP - Moradabad,< Rs 40L,Gujarati,2677930,75.0,2648444,3228962,2145126,2.8,2562415,28.5,628,164.5,19.3,1768855,1718494,1786728,795653,-68234,0,False,,74.2,B,5356000.0,18.0,1.5,19.5
700,Singh Spice Traders #700,07ABCDE1700F1Z7,Micro-Manufacturing,UP - Moradabad,Rs 40L-1Cr,Marwari,1993904,75.0,1985631,2296452,1621839,3.9,1935757,15.0,686,149.2,80.6,1360811,1384006,1719248,510306,-335242,0,True,675,67.5,B,3988000.0,18.0,1.5,19.5
701,Mehta Hardware Store #701,07ABCDE1701F1Z8,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,Marwari,2204528,91.7,2120959,2693742,1655591,1.4,2119278,-9.4,849,97.7,-71.3,1605811,1802201,1766063,299898,36138,0,True,,62.6,C,2205000.0,24.0,2.0,26.0
702,Pillai Electricals #702,07ABCDE1702F1Z0,Micro-Manufacturing,Gujarat - Morbi,< Rs 40L,Hindi,2406868,100.0,2271006,2846442,1866665,0.0,2457285,16.5,362,174.3,-40.4,1766079,1820018,1809364,797654,10654,0,False,718,69.4,B,4814000.0,18.0,1.5,19.5
703,Chaudhary Textiles #703,07ABCDE1703F1Z1,Trading,Gujarat - Morbi,Rs 40L-1Cr,Marwari,2705904,100.0,2399427,2853347,2054526,0.0,2739025,3.7,577,150.3,-68.2,2018732,1798600,1693363,906371,105237,0,True,,71.0,B,5412000.0,18.0,1.5,19.5
704,Singh Light Engineering #704,07ABCDE1704F1Z2,Micro-Manufacturing,Rajasthan - Bhilwara,< Rs 40L,Gujarati,921118,83.3,946351,1137653,750180,2.7,949947,-6.3,671,138.8,-53.5,690922,911204,603543,250217,307661,0,True,,68.1,B,1842000.0,18.0,1.5,19.5
705,Agarwal Packaging Co #705,07ABCDE1705F1Z3,Trading,Gujarat - Morbi,Rs 3-5Cr,Gujarati,2134065,91.7,2109575,2608598,1639979,0.2,2019514,-28.7,720,201.0,60.3,1560076,2028899,1412837,677384,616062,0,False,778,78.0,B,4268000.0,18.0,1.5,19.5
706,Sharma Auto Parts #706,07ABCDE1706F1Z4,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 3-5Cr,Gujarati,2289725,100.0,2077980,2506600,1724223,0.0,2390509,3.2,784,178.2,-52.7,1544548,1938022,1778074,810891,159948,2,True,,69.1,B,4579000.0,18.0,1.5,19.5
707,Shah Light Engineering #707,07ABCDE1707F1Z5,Micro-Manufacturing,Gujarat - Morbi,Rs 1-3Cr,Marwari,962339,100.0,982315,1200407,760967,0.0,899523,-0.7,777,112.5,-34.4,742153,629048,663017,203200,-33969,0,False,,69.4,B,1925000.0,18.0,1.5,19.5
708,Agarwal Ceramics #708,07ABCDE1708F1Z6,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,English,1926116,75.0,1981460,2283379,1609317,2.1,1815301,6.6,764,146.3,-62.3,1255000,1644092,1792386,267563,-148294,1,False,,59.9,C,1926000.0,24.0,2.0,26.0
709,Kapoor Kirana Wholesale #709,07ABCDE1709F1Z7,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 40L-1Cr,English,1020853,75.0,1067716,1255710,858260,1.2,1057859,9.5,701,180.7,-25.7,678756,778137,545734,137587,232403,0,False,,72.6,B,2042000.0,18.0,1.5,19.5
710,Shah Ceramics #710,07ABCDE1710F1Z8,Micro-Manufacturing,Gujarat - Morbi,Rs 40L-1Cr,English,1273896,100.0,1202735,1461610,983317,0.0,1268843,-23.5,565,164.3,750.0,866431,929047,978178,361256,-49131,3,False,,61.9,C,1274000.0,24.0,2.0,26.0
711,Verma Cloth House #711,07ABCDE1711F1Z0,Micro-Manufacturing,UP - Moradabad,Rs 40L-1Cr,Gujarati,997063,58.3,979127,1180225,821073,2.5,928746,-27.5,533,98.5,237.5,644728,866279,617322,170237,248957,0,True,,62.7,C,997000.0,24.0,2.0,26.0
712,Jain Packaging Co #712,07ABCDE1712F1Z1,Trading,UP - Moradabad,> Rs 5Cr,Hindi,1746488,91.7,1703511,2180858,1312901,0.2,1747923,1.9,676,166.2,-6.6,1268305,1183591,1268129,208195,-84538,0,True,,68.1,B,3493000.0,18.0,1.5,19.5
713,Shah Plastics #713,07ABCDE1713F1Z2,Micro-Manufacturing,Gujarat - Morbi,Rs 1-3Cr,Hindi,975642,91.7,927830,1218904,745100,0.3,989562,-19.3,784,162.3,-62.6,692389,900177,755375,197180,144802,1,True,737,64.6,C,976000.0,24.0,2.0,26.0
714,Chaudhary Textiles #714,07ABCDE1714F1Z3,Micro-Manufacturing,Gujarat - Morbi,Rs 3-5Cr,Gujarati,2283923,83.3,2361467,2727553,1718056,2.8,2348346,9.5,691,148.5,12.8,1765005,1500843,1819992,533774,-319149,2,False,795,62.0,C,2284000.0,24.0,2.0,26.0
715,Kapoor Timber Traders #715,07ABCDE1715F1Z4,Trading,UP - Moradabad,Rs 3-5Cr,Hindi,2179509,91.7,2102870,2551248,1673211,0.4,2094591,-13.2,579,165.8,72.2,1432427,1786346,1150306,504545,636040,0,False,,76.3,B,4359000.0,18.0,1.5,19.5
716,Shah Electricals #716,07ABCDE1716F1Z5,Trading,Rajasthan - Bhilwara,Rs 3-5Cr,Hindi,2080230,83.3,2093203,2433151,1624378,2.2,2168782,-13.0,642,117.5,-25.4,1266518,1914406,1386911,213847,527495,0,True,,64.9,C,2080000.0,24.0,2.0,26.0
717,Nair Textiles #717,07ABCDE1717F1Z6,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,English,3382828,66.7,3168933,4122370,2572673,2.8,3446949,-29.4,654,151.0,-81.4,2242886,3367203,2179882,1073650,1187321,0,True,,61.9,C,3383000.0,24.0,2.0,26.0
718,Patel Textiles #718,07ABCDE1718F1Z7,Micro-Manufacturing,UP - Moradabad,Rs 40L-1Cr,English,1482115,75.0,1504979,1795401,1193544,2.5,1664698,-8.7,793,167.8,87.8,1054170,1146263,1138038,323270,8225,0,False,,72.0,B,2964000.0,18.0,1.5,19.5
